date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:27	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:41%20GMT	http://a7.ae/lenses/BROWNDARK1.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BROWNDARK1.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=15)
15:12:27	71111/71111	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202019%2021:51:52%20GMT	https://a7.ae/lenses/SunsetA77.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/SunsetA77.html	(from https://a7.ae/lenses/?action=entry&offset=15)
15:12:28	0/-1	---M--	302	error ('')			http://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.18b.delayed	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:28	0/-1	---M--	301	error ('')			https://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.18c.delayed	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:30	79209/79209	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202019%2021:44:54%20GMT	https://a7.ae/lenses/BROWNDARK1.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BROWNDARK1.html	(from https://a7.ae/lenses/?action=entry&offset=15)
15:12:30	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:43%20GMT	http://a7.ae/lenses/SEASALT1.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/SEASALT1.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:32	77856/77856	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202019%2021:29:36%20GMT	https://a7.ae/lenses/SEASALT1.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/SEASALT1.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:32	229/229	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:45%20GMT	http://a7.ae/lenses/GeofilterA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/GeofilterA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:34	63660/63660	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202019%2000:34:49%20GMT	https://a7.ae/lenses/GeofilterA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/GeofilterA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:34	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:48%20GMT	http://a7.ae/lenses/PRESETA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/PRESETA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:36	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:49%20GMT	http://a7.ae/lenses/BrightnessA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BrightnessA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:36	96391/96391	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202019%2021:08:49%20GMT	https://a7.ae/lenses/PRESETA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/PRESETA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:38	61443/61443	---M--	200	added ('OK')	text/html	date:Fri,%2030%20Aug%202019%2000:02:26%20GMT	https://a7.ae/lenses/BrightnessA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BrightnessA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:38	222/222	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:51%20GMT	http://a7.ae/lenses/a777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:40	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:53%20GMT	http://a7.ae/lenses/UploadA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/UploadA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:40	89982/89982	---M--	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2015:02:51%20GMT	https://a7.ae/lenses/a777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a777.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:42	233/233	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:56%20GMT	http://a7.ae/lenses/Huji%20Cam%20A7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/Huji%20Cam%20A7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:42	76397/76397	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202019%2021:59:14%20GMT	https://a7.ae/lenses/UploadA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/UploadA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:44	229/229	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:57%20GMT	http://a7.ae/lenses/TanEffectA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/TanEffectA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:44	58206/58206	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Aug%202019%2022:52:10%20GMT	https://a7.ae/lenses/Huji%20Cam%20A7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/Huji%20Cam%20A7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:46	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:11:59%20GMT	http://a7.ae/lenses/BokehA7NEW.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BokehA7NEW.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:46	72857/72857	---M--	200	added ('OK')	text/html	date:Sun,%2004%20Aug%202019%2000:48:31%20GMT	https://a7.ae/lenses/TanEffectA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/TanEffectA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:48	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:01%20GMT	http://a7.ae/lenses/EffectA7v2.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/EffectA7v2.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:48	91984/91984	---M--	200	added ('OK')	text/html	date:Sun,%2014%20Jul%202019%2010:12:13%20GMT	https://a7.ae/lenses/BokehA7NEW.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/BokehA7NEW.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:50	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:03%20GMT	http://a7.ae/lenses/KeyboardA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/KeyboardA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:53	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:05%20GMT	http://a7.ae/lenses/PhotoAlbumA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/PhotoAlbumA7.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:53	440922/440922	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2007:00:53%20GMT	https://a7.ae/lenses/EffectA7v2.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/EffectA7v2.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:54	1184296/1184296	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2006:48:33%20GMT	https://a7.ae/lenses/KeyboardA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/KeyboardA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:56	221/221	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:10%20GMT	http://a7.ae/lenses/a78.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a78.1a5.delayed	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:58	229/229	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:11%20GMT	http://a7.ae/lenses/a7777777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777777777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:58	603955/603955	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2006:40:51%20GMT	https://a7.ae/lenses/PhotoAlbumA7.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/PhotoAlbumA7.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:12:59	0/-1	---M--	302	error ('')			http://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1a9.delayed	(from https://a7.ae/lenses/?action=entry&offset=45)
15:12:59	0/-1	---M--	301	error ('')			https://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1aa.delayed	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:00	857918/857918	---M--	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2016:05:11%20GMT	https://a7.ae/lenses/a78.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a78.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:13:00	227/227	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:14%20GMT	http://a7.ae/lenses/a77777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a77777777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:03	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:16%20GMT	http://a7.ae/lenses/a7777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:03	69609/69609	---M--	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2008:15:42%20GMT	https://a7.ae/lenses/a77777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a77777777.html	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:03	660194/660194	---M--	200	added ('OK')	text/html	date:Tue,%2026%20Feb%202019%2011:36:36%20GMT	https://a7.ae/lenses/a7777777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777777777.html	(from https://a7.ae/lenses/?action=entry&offset=30)
15:13:05	224/224	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:19%20GMT	http://a7.ae/lenses/a77777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a77777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:05	68913/68913	---M--	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2008:09:28%20GMT	https://a7.ae/lenses/a7777777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777777.html	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:07	60368/60368	---M--	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2018:28:01%20GMT	https://a7.ae/lenses/a77777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a77777.html	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:07	223/223	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2012:12:20%20GMT	http://a7.ae/lenses/a7777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777.mobileconfig	(from https://a7.ae/lenses/?action=entry&offset=45)
15:13:07	0/-1	---M--	302	error ('')			http://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1b3.delayed	(from https://a7.ae/iosthemes/?action=entry&offset=0)
15:13:07	0/-1	---M--	301	error ('')			https://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1b4.delayed	(from https://a7.ae/iosthemes/?action=entry&offset=0)
15:13:07	0/-1	---M--	302	error ('')			http://a7.ae/Pluss	C:/My%20Web%20Sites/a7a/a7.ae/Pluss.1b5.delayed	(from https://a7.ae/iosthemes/?action=entry&offset=0)
15:13:07	0/-1	---M--	301	error ('')			https://a7.ae/Pluss	C:/My%20Web%20Sites/a7a/a7.ae/Pluss.1b6.delayed	(from https://a7.ae/iosthemes/?action=entry&offset=0)
15:13:07	0/-1	---M--	302	error ('')			http://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1b7.delayed	(from https://a7.ae/lenses/?action=entry&offset=0)
15:13:07	0/-1	---M--	301	error ('')			https://a7.ae/app	C:/My%20Web%20Sites/a7a/a7.ae/app.1b8.delayed	(from https://a7.ae/lenses/?action=entry&offset=0)
15:13:07	95253/95253	---M--	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2018:07:40%20GMT	https://a7.ae/lenses/a7777.mobileconfig	C:/My%20Web%20Sites/a7a/a7.ae/lenses/a7777.html	(from https://a7.ae/lenses/?action=entry&offset=45)
